Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
455,15.18,29,132.00,7.97,24.40,0.6740,alto,No
456,15.22,28,132.00,7.78,23.33,0.6720,alto,No
457,15.25,25,132.00,7.95,23.32,0.6710,alto,No
458,15.28,23,132.00,8.07,23.43,0.6710,alto,No
459,15.32,22,126.00,7.77,23.44,0.6720,alto,No
460,15.35,23,132.00,7.77,23.43,0.6720,alto,No
461,15.38,24,132.00,7.79,23.43,0.6720,alto,No
462,15.42,23,132.00,7.85,23.42,0.6720,alto,No
463,15.45,22,132.00,7.82,23.44,0.6720,alto,No
464,15.48,24,132.00,7.73,23.43,0.6720,alto,No
465,15.52,24,132.00,7.70,23.44,0.6730,alto,No
466,15.55,25,132.00,7.76,19.74,0.6640,alto,No
467,15.58,24,138.00,7.89,23.47,0.6720,alto,No
468,15.62,21,138.00,7.88,23.47,0.6720,alto,No
469,15.65,22,138.00,7.85,23.47,0.6720,alto,No
470,15.68,25,138.00,7.58,23.48,0.6730,alto,No
471,15.72,21,132.00,8.25,23.49,0.6700,alto,No
472,15.75,23,132.00,8.03,23.49,0.6710,alto,No
473,15.78,22,126.00,7.94,23.48,0.6720,alto,No
474,15.82,22,120.00,7.79,23.49,0.6720,alto,No
475,15.85,22,126.00,7.79,23.49,0.6720,alto,No
476,15.88,21,126.00,7.82,23.50,0.6720,alto,No
477,15.92,23,120.00,7.75,23.50,0.6730,alto,No
478,15.95,23,114.00,8.24,19.70,0.6620,alto,No
479,15.98,23,108.00,7.87,19.70,0.6630,alto,No
480,16.02,24,114.00,7.72,19.70,0.6640,alto,No
481,16.05,23,114.00,7.98,19.70,0.6630,alto,No
482,16.08,26,120.00,7.93,19.69,0.6630,alto,No
483,16.12,25,120.00,8.11,23.51,0.6710,alto,No
484,16.15,25,120.00,8.24,23.51,0.6710,alto,No
485,16.18,24,120.00,8.26,23.51,0.6700,alto,No
486,16.22,24,114.00,8.13,23.51,0.6710,alto,No
487,16.25,22,114.00,8.00,23.52,0.6720,alto,No
488,16.28,24,108.00,7.79,23.51,0.6720,alto,No
489,16.32,21,108.00,7.74,23.50,0.6730,alto,No
490,16.35,22,108.00,7.61,23.50,0.6730,alto,No
491,16.38,24,114.00,7.55,23.51,0.6730,alto,No
492,16.42,22,102.00,7.66,23.51,0.6730,alto,No
493,16.45,21,108.00,7.63,22.61,0.6710,alto,No
494,16.48,23,108.00,8.68,23.50,0.6690,alto,No
495,16.52,22,108.00,8.69,23.51,0.6690,alto,No
496,16.55,24,108.00,8.72,23.50,0.6690,alto,No
497,16.58,23,108.00,9.17,23.50,0.6670,alto,No
498,16.62,23,102.00,9.26,22.26,0.6630,alto,No
499,16.65,24,102.00,9.36,22.92,0.6640,alto,No
500,16.68,25,102.00,9.43,24.16,0.6670,alto,No
501,16.72,25,96.00,9.72,24.06,0.6660,alto,No
502,16.75,26,102.00,9.75,24.01,0.6650,alto,No
503,16.78,24,96.00,8.82,23.96,0.6690,alto,No
504,16.82,23,96.00,8.94,23.91,0.6690,alto,No
505,16.85,22,96.00,9.04,23.79,0.6680,alto,No
506,16.88,23,96.00,8.81,23.74,0.6690,alto,No
507,16.92,24,96.00,8.91,23.69,0.6680,alto,No
508,16.95,25,102.00,9.01,23.63,0.6680,alto,No
509,16.98,24,96.00,9.03,23.54,0.6670,alto,No
510,17.02,25,96.00,8.67,23.53,0.6690,alto,No
511,17.05,25,90.00,8.34,23.53,0.6700,alto,No
512,17.08,25,84.00,8.27,23.53,0.6700,alto,No
513,17.12,25,84.00,8.29,23.53,0.6700,alto,No
514,17.15,25,84.00,8.11,23.47,0.6710,alto,No
515,17.18,23,78.00,7.80,23.38,0.6720,alto,No
516,17.22,25,84.00,7.77,23.38,0.6720,alto,No
517,17.25,26,78.00,7.51,23.42,0.6730,alto,No
518,17.28,26,72.00,7.38,23.42,0.6740,alto,No
519,17.32,25,72.00,7.45,23.43,0.6740,alto,No
520,17.35,26,72.00,7.48,23.42,0.6740,alto,No
521,17.38,26,72.00,7.30,23.44,0.6740,alto,No
522,17.42,24,72.00,7.28,23.43,0.6740,alto,No
523,17.45,24,78.00,7.11,23.45,0.6750,alto,No
524,17.48,25,72.00,6.73,23.48,0.6770,alto,No
525,17.52,25,72.00,6.39,23.48,0.6780,alto,No
526,17.55,26,66.00,6.33,23.49,0.6780,alto,No
527,17.58,24,72.00,6.37,23.50,0.6780,alto,No
528,17.62,24,72.00,6.35,23.51,0.6780,alto,No
529,17.65,24,72.00,6.27,23.50,0.6790,alto,No
530,17.68,22,72.00,6.84,23.50,0.6760,alto,No
531,17.72,21,72.00,7.07,23.51,0.6750,alto,No
532,17.75,22,72.00,7.10,23.49,0.6750,alto,No
533,17.78,21,84.00,7.11,23.52,0.6750,alto,No
534,17.82,20,72.00,6.10,23.49,0.6790,alto,No
535,17.85,19,66.00,5.84,23.50,0.6810,alto,No
536,17.88,21,66.00,5.95,23.50,0.6800,alto,No
537,17.92,21,78.00,6.03,23.50,0.6800,alto,No
538,17.95,22,66.00,6.02,23.51,0.6800,alto,No
539,17.98,21,72.00,6.14,23.52,0.6790,alto,No
540,18.02,21,72.00,6.37,23.53,0.6780,alto,No
541,18.05,21,72.00,6.41,23.53,0.6780,alto,No
542,18.08,20,72.00,6.43,23.54,0.6780,alto,No
543,18.12,21,66.00,6.55,23.51,0.6780,alto,No
544,18.15,21,66.00,6.60,23.51,0.6770,alto,No
545,18.18,21,66.00,6.58,23.50,0.6770,alto,No
546,18.22,21,66.00,6.56,23.50,0.6780,alto,No
547,18.25,21,66.00,6.57,23.48,0.6770,alto,No
548,18.28,21,60.00,6.21,23.48,0.6790,alto,No
549,18.32,23,60.00,6.59,23.48,0.6770,alto,No
550,18.35,22,60.00,6.60,23.48,0.6770,alto,No
551,18.39,23,60.00,6.66,23.48,0.6770,alto,No
552,18.42,23,66.00,6.65,23.49,0.6770,alto,No
553,18.45,23,66.00,6.61,23.49,0.6770,alto,No
554,18.49,23,66.00,6.56,23.50,0.6780,alto,No
555,18.52,22,60.00,6.51,23.49,0.6780,alto,No
556,18.55,22,60.00,6.77,23.49,0.6770,alto,No
557,18.59,24,60.00,7.06,23.48,0.6750,alto,No
558,18.62,23,60.00,6.61,23.48,0.6770,alto,No
559,18.65,22,60.00,6.89,23.47,0.6760,alto,No
560,18.69,22,54.00,6.37,23.47,0.6780,alto,No
561,18.72,21,42.00,5.19,23.47,0.6830,alto,No
562,18.75,22,42.00,5.19,23.47,0.6830,alto,No
563,18.79,23,48.00,5.34,23.47,0.6830,alto,No
564,18.82,22,48.00,5.47,23.47,0.6820,alto,No
565,18.85,23,48.00,5.42,23.48,0.6820,alto,No
566,18.89,23,48.00,5.32,23.48,0.6830,alto,No
567,18.92,23,42.00,5.18,23.48,0.6830,alto,No
568,18.95,23,48.00,5.14,23.48,0.6830,alto,No
569,18.99,21,48.00,5.53,23.48,0.6820,alto,No
570,19.02,21,48.00,5.52,23.48,0.6820,alto,No
571,19.05,21,54.00,5.42,23.48,0.6820,alto,No
572,19.09,21,54.00,5.06,23.48,0.6840,alto,No
573,19.12,21,48.00,5.11,23.48,0.6830,alto,No
574,19.15,21,54.00,4.98,23.48,0.6840,alto,No
575,19.19,23,42.00,4.95,23.48,0.6840,alto,No
576,19.22,22,48.00,4.97,23.49,0.6840,alto,No
577,19.25,22,54.00,4.86,23.50,0.6850,alto,No
578,19.29,23,54.00,5.25,23.50,0.6830,alto,No
579,19.32,23,54.00,5.89,23.51,0.6800,alto,No
580,19.35,22,54.00,6.30,23.51,0.6790,alto,No
581,19.39,21,54.00,6.26,23.53,0.6790,alto,No
582,19.42,22,54.00,6.37,23.54,0.6780,alto,No
583,19.45,21,54.00,6.12,23.54,0.6790,alto,No
584,19.49,23,60.00,6.15,23.54,0.6790,alto,No
585,19.52,22,66.00,6.17,23.56,0.6790,alto,No
586,19.55,20,60.00,6.16,23.55,0.6790,alto,No
587,19.59,20,60.00,6.17,23.55,0.6790,alto,No
588,19.62,22,60.00,6.14,23.55,0.6790,alto,No
589,19.65,22,60.00,5.71,23.56,0.6810,alto,No
590,19.69,19,54.00,5.76,23.55,0.6810,alto,No
591,19.72,21,60.00,6.04,23.55,0.6800,alto,No
592,19.75,19,54.00,6.02,23.55,0.6800,alto,No
593,19.79,18,54.00,6.06,23.54,0.6800,alto,No
594,19.82,18,60.00,6.23,23.53,0.6790,alto,No
595,19.85,18,54.00,5.83,23.54,0.6810,alto,No
596,19.89,20,60.00,5.92,23.58,0.6800,alto,No
597,19.92,18,60.00,5.95,23.67,0.6800,alto,No
598,19.95,20,66.00,5.93,23.60,0.6800,alto,No
599,19.99,22,54.00,5.28,23.73,0.6830,alto,No
600,20.02,21,54.00,5.33,23.77,0.6830,alto,No
601,20.05,22,54.00,5.32,23.76,0.6830,alto,No
602,20.09,23,60.00,5.24,23.84,0.6840,alto,No
603,20.12,21,54.00,5.04,23.68,0.6840,alto,No
604,20.15,21,54.00,5.01,23.67,0.6840,alto,No
605,20.19,22,54.00,4.97,24.03,0.6850,alto,No
606,20.22,20,54.00,5.06,24.04,0.6850,alto,No
607,20.25,20,54.00,5.13,24.07,0.6850,alto,No
608,20.29,20,54.00,5.08,23.55,0.6840,alto,No
609,20.32,18,54.00,5.10,23.55,0.6840,alto,No
610,20.35,17,48.00,4.64,23.56,0.6860,alto,No
611,20.39,17,48.00,4.60,23.56,0.6860,alto,No
612,20.42,17,48.00,4.58,23.56,0.6860,alto,No
613,20.45,19,42.00,4.32,24.51,0.6890,alto,No
614,20.49,18,36.00,4.32,23.56,0.6870,alto,No
615,20.52,21,36.00,4.36,24.60,0.6890,alto,No
616,20.55,21,42.00,4.32,24.69,0.6900,alto,No
617,20.59,20,42.00,4.33,24.75,0.6900,alto,No
618,20.62,20,42.00,4.35,24.82,0.6900,alto,No
619,20.65,18,42.00,4.50,23.55,0.6860,alto,No
620,20.69,19,48.00,4.61,24.97,0.6890,alto,No
621,20.72,17,48.00,4.64,23.54,0.6860,alto,No
622,20.75,17,48.00,4.51,23.55,0.6860,alto,No
623,20.79,16,42.00,4.34,25.22,0.6910,alto,No
624,20.82,14,48.00,4.36,23.54,0.6870,alto,No
625,20.85,15,48.00,4.38,25.34,0.6910,alto,No
626,20.89,13,48.00,4.33,23.54,0.6870,alto,No
627,20.92,15,48.00,4.39,23.54,0.6870,alto,No
628,20.95,16,54.00,4.33,25.39,0.6910,alto,No
629,20.99,15,48.00,4.32,25.45,0.6910,alto,No
630,21.02,15,42.00,3.46,25.55,0.6950,alto,No
631,21.05,15,42.00,3.49,23.55,0.6900,alto,No
632,21.09,18,48.00,3.64,25.79,0.6950,alto,No
633,21.12,17,42.00,3.68,23.56,0.6900,alto,No
634,21.15,17,42.00,3.77,23.56,0.6890,alto,No
635,21.19,16,42.00,3.78,23.55,0.6890,alto,No
636,21.22,18,42.00,3.81,23.57,0.6890,alto,No
637,21.25,18,42.00,4.04,23.58,0.6880,alto,No
638,21.29,18,42.00,4.03,23.58,0.6880,alto,No
639,21.32,18,54.00,4.26,23.58,0.6870,alto,No
640,21.35,17,54.00,4.85,23.60,0.6850,alto,No
641,21.39,17,42.00,4.67,23.59,0.6860,alto,No
642,21.42,16,42.00,4.63,23.60,0.6860,alto,No
643,21.45,18,42.00,4.52,24.35,0.6880,alto,No
644,21.49,18,42.00,4.57,24.28,0.6880,alto,No
645,21.52,18,42.00,4.47,24.21,0.6880,alto,No
646,21.55,19,48.00,4.36,24.15,0.6880,alto,No
647,21.59,16,42.00,3.59,24.12,0.6910,alto,No
648,21.62,16,48.00,3.60,24.06,0.6910,alto,No
649,21.65,18,48.00,3.53,24.04,0.6910,alto,No
650,21.69,17,48.00,3.38,23.99,0.6920,alto,No
651,21.72,17,48.00,3.41,23.88,0.6920,alto,No
652,21.76,17,54.00,3.47,23.83,0.6910,alto,No
653,21.79,17,48.00,3.39,23.79,0.6910,alto,No
654,21.82,15,48.00,3.57,23.76,0.6910,alto,No
655,21.86,15,48.00,3.67,23.69,0.6900,alto,No
656,21.89,15,48.00,3.73,16.96,0.6740,alto,No
657,21.92,15,48.00,3.65,16.91,0.6740,alto,No
658,21.96,16,48.00,3.71,19.74,0.6810,alto,No
659,21.99,16,54.00,3.76,20.09,0.6810,alto,No
660,22.02,17,54.00,4.59,20.04,0.6780,alto,No
661,22.06,16,54.00,4.56,20.11,0.6780,alto,No
662,22.09,17,60.00,4.68,20.10,0.6770,alto,No
663,22.12,18,54.00,4.63,20.07,0.6780,alto,No
664,22.16,16,60.00,4.70,20.04,0.6770,alto,No
665,22.19,17,54.00,4.67,20.00,0.6770,alto,No
666,22.22,19,54.00,4.68,19.97,0.6770,alto,No
667,22.26,19,54.00,4.71,19.92,0.6770,alto,No
668,22.29,21,54.00,4.80,23.43,0.6850,alto,No
669,22.32,21,60.00,4.82,23.42,0.6850,alto,No
670,22.36,20,66.00,5.38,23.38,0.6820,alto,No
671,22.39,19,60.00,5.10,19.72,0.6750,alto,No
672,22.42,19,54.00,5.03,19.89,0.6750,alto,No
673,22.46,20,60.00,5.08,19.82,0.6750,alto,No
674,22.49,20,60.00,5.14,19.81,0.6750,alto,No
675,22.52,20,60.00,5.06,19.78,0.6750,alto,No
676,22.56,20,60.00,5.04,19.74,0.6750,alto,No
677,22.59,21,42.00,3.91,23.45,0.6880,alto,No
678,22.62,20,42.00,3.94,19.63,0.6790,alto,No
679,22.66,19,42.00,3.99,19.60,0.6790,alto,No
680,22.69,20,42.00,3.96,23.48,0.6880,alto,No
681,22.72,21,42.00,3.99,23.45,0.6880,alto,No
682,22.76,21,48.00,4.03,23.49,0.6880,alto,No
683,22.79,21,48.00,3.97,23.45,0.6880,alto,No
684,22.82,20,42.00,3.89,23.40,0.6880,alto,No
685,22.86,20,42.00,3.87,23.34,0.6880,alto,No
686,22.89,20,42.00,3.90,23.37,0.6880,alto,No
687,22.92,18,42.00,3.94,18.64,0.6770,alto,No
688,22.96,19,42.00,3.95,23.39,0.6880,alto,No
689,22.99,18,42.00,4.01,19.32,0.6780,alto,No
690,23.02,18,42.00,3.99,19.29,0.6780,alto,No
691,23.06,19,42.00,4.09,19.26,0.6780,alto,No
692,23.09,16,42.00,4.11,19.23,0.6780,alto,No
693,23.12,17,42.00,4.15,19.19,0.6780,alto,No
694,23.16,16,42.00,4.10,19.15,0.6780,alto,No
695,23.19,18,48.00,4.05,19.14,0.6780,alto,No
696,23.22,19,48.00,3.99,19.08,0.6780,alto,No
697,23.26,21,48.00,4.01,19.03,0.6780,alto,No
698,23.29,20,54.00,4.06,18.98,0.6770,alto,No
699,23.32,19,54.00,4.47,18.95,0.6760,alto,No
