Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
2176,72.52,0,6.00,150.00,0.00,0.0520,bajo,No
2177,72.55,0,6.00,150.00,0.00,0.0520,bajo,No
2178,72.59,0,6.00,150.00,0.00,0.0520,bajo,No
2179,72.62,0,6.00,150.00,0.00,0.0520,bajo,No
2180,72.65,0,6.00,150.00,0.00,0.0520,bajo,No
2181,72.69,1,6.00,150.00,0.00,0.0520,bajo,No
2182,72.72,1,6.00,150.00,0.00,0.0520,bajo,No
2183,72.75,1,6.00,150.00,0.00,0.0520,bajo,No
2184,72.79,2,12.00,150.00,0.62,0.1050,bajo,No
2185,72.82,3,12.00,129.69,1.09,0.1070,bajo,No
2186,72.85,2,12.00,130.18,1.02,0.1070,bajo,No
2187,72.89,0,12.00,127.15,0.00,0.1040,bajo,No
2188,72.92,2,12.00,134.26,0.61,0.1050,bajo,No
2189,72.95,1,12.00,138.07,0.00,0.1040,bajo,No
2190,72.99,0,12.00,136.83,0.00,0.1040,bajo,No
2191,73.02,0,6.00,121.80,0.00,0.0520,bajo,No
2192,73.05,1,6.00,132.96,0.00,0.0520,bajo,No
2193,73.09,0,6.00,135.48,0.00,0.0520,bajo,No
2194,73.12,1,6.00,146.67,0.00,0.0520,bajo,No
2195,73.15,1,6.00,150.00,0.00,0.0520,bajo,No
2196,73.19,0,6.00,150.00,0.00,0.0520,bajo,No
2197,73.22,2,6.00,150.00,22.17,0.1040,bajo,No
2198,73.25,2,6.00,150.00,24.30,0.1080,bajo,No
2199,73.29,1,6.00,150.00,0.00,0.0520,bajo,No
2200,73.32,1,12.00,150.00,0.00,0.1040,bajo,No
2201,73.35,2,12.00,92.03,29.88,0.1760,bajo,No
2202,73.39,2,12.00,90.92,32.35,0.1810,bajo,No
2203,73.42,1,12.00,91.64,0.00,0.1060,bajo,No
2204,73.45,1,12.00,92.67,0.00,0.1060,bajo,No
2205,73.49,1,12.00,92.93,0.00,0.1060,bajo,No
2206,73.52,1,12.00,93.85,0.00,0.1060,bajo,No
2207,73.55,1,12.00,94.40,0.00,0.1060,bajo,No
2208,73.59,1,12.00,94.52,0.00,0.1060,bajo,No
2209,73.62,1,12.00,95.66,0.00,0.1060,bajo,No
2210,73.65,1,12.00,96.96,0.00,0.1060,bajo,No
2211,73.69,1,12.00,98.46,0.00,0.1050,bajo,No
2212,73.72,1,12.00,99.25,0.00,0.1050,bajo,No
2213,73.75,2,12.00,100.30,0.07,0.1060,bajo,No
2214,73.79,1,12.00,100.07,0.00,0.1050,bajo,No
2215,73.82,1,12.00,99.39,0.00,0.1050,bajo,No
2216,73.85,1,18.00,98.91,0.00,0.1580,bajo,No
2217,73.89,1,18.00,97.45,0.00,0.1580,bajo,No
2218,73.92,1,18.00,99.30,0.00,0.1580,bajo,No
2219,73.95,1,18.00,96.55,0.00,0.1580,bajo,No
2220,73.99,1,18.00,94.77,0.00,0.1590,bajo,No
2221,74.02,1,18.00,95.41,0.00,0.1580,bajo,No
2222,74.05,1,18.00,95.67,0.00,0.1580,bajo,No
2223,74.09,1,18.00,96.44,0.00,0.1580,bajo,No
2224,74.12,1,18.00,97.95,0.00,0.1580,bajo,No
2225,74.15,1,18.00,99.93,0.00,0.1580,bajo,No
2226,74.19,1,18.00,100.26,0.00,0.1580,bajo,No
2227,74.22,1,18.00,100.93,0.00,0.1580,bajo,No
2228,74.25,1,18.00,103.30,0.00,0.1580,bajo,No
2229,74.29,0,12.00,81.55,0.00,0.1070,bajo,No
2230,74.32,1,12.00,86.25,0.00,0.1060,bajo,No
2231,74.35,1,12.00,89.43,0.00,0.1060,bajo,No
2232,74.39,1,12.00,92.08,0.00,0.1060,bajo,No
2233,74.42,1,12.00,93.89,0.00,0.1060,bajo,No
2234,74.45,1,12.00,93.48,0.00,0.1060,bajo,No
2235,74.49,2,12.00,92.29,28.44,0.1720,bajo,No
2236,74.52,2,12.00,88.61,28.78,0.1730,bajo,No
2237,74.55,2,12.00,84.82,28.96,0.1740,bajo,No
2238,74.59,1,18.00,85.25,0.00,0.1600,bajo,No
2239,74.62,3,18.00,62.34,29.98,0.2330,bajo,No
2240,74.65,4,18.00,58.92,32.72,0.2450,bajo,No
2241,74.69,2,18.00,56.87,2.22,0.1820,bajo,No
2242,74.72,3,18.00,54.39,33.94,0.2670,bajo,No
2243,74.75,2,24.00,53.95,2.38,0.2510,bajo,No
2244,74.79,3,18.00,55.72,35.48,0.2650,bajo,No
2245,74.82,2,18.00,57.56,2.45,0.1800,bajo,No
2246,74.85,3,18.00,59.33,37.58,0.2540,bajo,No
2247,74.89,3,18.00,60.16,2.57,0.1690,bajo,No
2248,74.92,3,18.00,63.39,2.72,0.1690,bajo,No
2249,74.95,2,18.00,65.52,3.05,0.1690,bajo,No
2250,74.99,3,24.00,66.82,3.36,0.2240,bajo,No
2251,75.02,2,24.00,65.29,3.67,0.2250,bajo,No
2252,75.05,3,24.00,66.74,4.10,0.2260,bajo,No
2253,75.09,2,24.00,67.07,4.30,0.2260,bajo,No
2254,75.12,3,24.00,68.14,4.53,0.2260,bajo,No
2255,75.15,3,30.00,69.35,4.47,0.2800,bajo,No
2256,75.19,3,30.00,80.97,4.31,0.2770,bajo,No
2257,75.22,2,36.00,78.77,4.32,0.2810,bajo,No
2258,75.25,4,36.00,88.17,4.60,0.2790,bajo,No
2259,75.29,2,36.00,87.91,4.42,0.2790,bajo,No
2260,75.32,2,36.00,88.08,4.74,0.2790,bajo,No
2261,75.35,2,36.00,88.85,4.78,0.2790,bajo,No
2262,75.39,3,36.00,95.60,4.72,0.2780,bajo,No
2263,75.42,2,36.00,96.73,4.89,0.2780,bajo,No
2264,75.45,3,36.00,99.83,4.93,0.2780,bajo,No
2265,75.49,2,36.00,102.13,4.90,0.2770,bajo,No
2266,75.52,2,36.00,103.69,5.21,0.2780,bajo,No
2267,75.55,2,36.00,103.14,4.36,0.2760,bajo,No
2268,75.59,2,36.00,102.83,3.23,0.2730,bajo,No
2269,75.62,2,36.00,102.70,1.55,0.2690,bajo,No
2270,75.65,2,36.00,101.94,1.53,0.2690,bajo,No
2271,75.68,2,30.00,99.77,1.56,0.2670,bajo,No
2272,75.72,2,30.00,98.25,1.36,0.2670,bajo,No
2273,75.75,1,30.00,94.97,0.00,0.2640,bajo,No
2274,75.78,1,30.00,93.30,0.00,0.2640,bajo,No
2275,75.82,2,30.00,91.09,1.35,0.2680,bajo,No
2276,75.85,1,30.00,89.65,0.00,0.2650,bajo,No
2277,75.88,1,30.00,89.96,0.00,0.2650,bajo,No
2278,75.92,1,30.00,91.50,0.00,0.2650,bajo,No
2279,75.95,0,24.00,107.14,0.00,0.2100,bajo,No
2280,75.98,0,24.00,108.16,0.00,0.2100,bajo,No
2281,76.02,0,24.00,109.20,0.00,0.2100,bajo,No
2282,76.05,0,24.00,110.06,0.00,0.2100,bajo,No
2283,76.08,0,18.00,132.81,0.00,0.1560,bajo,No
2284,76.12,1,18.00,132.85,0.00,0.1560,bajo,No
2285,76.15,0,18.00,133.49,0.00,0.1560,bajo,No
2286,76.18,1,18.00,133.45,0.00,0.1560,bajo,No
2287,76.22,1,18.00,132.30,0.00,0.1560,bajo,No
2288,76.25,0,18.00,132.30,0.00,0.1560,bajo,No
2289,76.28,1,18.00,132.30,0.00,0.1560,bajo,No
2290,76.32,1,18.00,132.30,0.00,0.1560,bajo,No
2291,76.35,1,18.00,132.30,0.00,0.1560,bajo,No
2292,76.38,1,24.00,132.30,0.00,0.2080,bajo,No
2293,76.42,1,24.00,109.61,0.00,0.2100,bajo,No
2294,76.45,1,24.00,109.77,0.00,0.2100,bajo,No
2295,76.48,1,18.00,105.05,0.00,0.1580,bajo,No
2296,76.52,1,18.00,106.26,0.00,0.1580,bajo,No
2297,76.55,1,18.00,107.40,0.00,0.1580,bajo,No
2298,76.58,2,18.00,108.52,0.01,0.1570,bajo,No
2299,76.62,1,18.00,109.61,0.00,0.1570,bajo,No
2300,76.65,1,18.00,110.76,0.00,0.1570,bajo,No
2301,76.68,1,18.00,112.76,0.00,0.1570,bajo,No
2302,76.72,1,18.00,115.36,0.00,0.1570,bajo,No
2303,76.75,1,12.00,101.75,0.00,0.1050,bajo,No
2304,76.78,1,12.00,105.94,0.00,0.1050,bajo,No
2305,76.82,1,12.00,109.78,0.00,0.1050,bajo,No
2306,76.85,1,12.00,112.27,0.00,0.1050,bajo,No
2307,76.88,2,12.00,115.77,15.14,0.1400,bajo,No
2308,76.92,2,12.00,118.19,15.71,0.1410,bajo,No
2309,76.95,2,6.00,121.22,16.83,0.0910,bajo,No
2310,76.98,2,12.00,128.40,17.67,0.1450,bajo,No
2311,77.02,2,12.00,117.77,18.00,0.1470,bajo,No
2312,77.05,3,12.00,124.79,18.72,0.1480,bajo,No
2313,77.08,2,12.00,132.20,19.37,0.1490,bajo,No
2314,77.12,2,12.00,134.69,20.38,0.1520,bajo,No
2315,77.15,3,12.00,136.65,19.96,0.1510,bajo,No
2316,77.18,2,12.00,139.32,19.26,0.1490,bajo,No
2317,77.22,2,12.00,140.72,18.70,0.1470,bajo,No
2318,77.25,2,12.00,141.78,18.01,0.1460,bajo,No
2319,77.28,2,12.00,142.82,17.27,0.1440,bajo,No
2320,77.32,2,12.00,141.22,16.65,0.1430,bajo,No
2321,77.35,2,12.00,136.74,15.74,0.1410,bajo,No
2322,77.38,2,12.00,130.45,14.76,0.1390,bajo,No
2323,77.42,2,12.00,124.39,14.02,0.1370,bajo,No
2324,77.45,2,12.00,122.52,12.87,0.1340,bajo,No
2325,77.48,2,12.00,123.86,12.17,0.1330,bajo,No
2326,77.52,1,12.00,125.35,0.00,0.1040,bajo,No
2327,77.55,1,12.00,127.55,0.00,0.1040,bajo,No
2328,77.58,1,12.00,130.27,0.00,0.1040,bajo,No
2329,77.62,1,12.00,131.68,0.00,0.1040,bajo,No
2330,77.65,0,12.00,133.52,0.00,0.1040,bajo,No
2331,77.68,0,12.00,135.07,0.00,0.1040,bajo,No
2332,77.72,0,12.00,134.87,0.00,0.1040,bajo,No
2333,77.75,0,12.00,134.76,0.00,0.1040,bajo,No
2334,77.78,0,12.00,133.37,0.00,0.1040,bajo,No
2335,77.82,0,12.00,133.37,0.00,0.1040,bajo,No
2336,77.85,0,12.00,133.37,0.00,0.1040,bajo,No
2337,77.88,0,12.00,133.37,0.00,0.1040,bajo,No
2338,77.92,0,12.00,133.37,0.00,0.1040,bajo,No
2339,77.95,0,12.00,133.37,0.00,0.1040,bajo,No
2340,77.98,0,12.00,133.37,0.00,0.1040,bajo,No
2341,78.02,0,12.00,133.37,0.00,0.1040,bajo,No
2342,78.05,0,12.00,133.37,0.00,0.1040,bajo,No
2343,78.08,0,12.00,133.37,0.00,0.1040,bajo,No
2344,78.12,0,12.00,133.37,0.00,0.1040,bajo,No
2345,78.15,0,12.00,133.37,0.00,0.1040,bajo,No
2346,78.18,0,12.00,133.37,0.00,0.1040,bajo,No
2347,78.22,0,12.00,133.37,0.00,0.1040,bajo,No
2348,78.25,0,12.00,133.37,0.00,0.1040,bajo,No
2349,78.28,0,12.00,133.37,0.00,0.1040,bajo,No
2350,78.32,0,12.00,133.37,0.00,0.1040,bajo,No
2351,78.35,0,12.00,133.37,0.00,0.1040,bajo,No
2352,78.38,0,12.00,133.37,0.00,0.1040,bajo,No
2353,78.42,0,12.00,133.37,0.00,0.1040,bajo,No
2354,78.45,0,12.00,133.37,0.00,0.1040,bajo,No
2355,78.48,0,12.00,133.37,0.00,0.1040,bajo,No
2356,78.52,0,6.00,150.00,0.00,0.0520,bajo,No
2357,78.55,0,6.00,150.00,0.00,0.0520,bajo,No
2358,78.58,0,6.00,150.00,0.00,0.0520,bajo,No
2359,78.62,0,6.00,150.00,0.00,0.0520,bajo,No
2360,78.65,0,0.00,0.00,0.00,0.4000,medio,No
2361,78.68,0,0.00,0.00,0.00,0.4000,medio,No
2362,78.72,0,0.00,0.00,0.00,0.4000,medio,No
2363,78.75,0,0.00,0.00,0.00,0.4000,medio,No
2364,78.78,0,0.00,0.00,0.00,0.4000,medio,No
2365,78.82,0,0.00,0.00,0.00,0.4000,medio,No
2366,78.85,0,0.00,0.00,0.00,0.4000,medio,No
2367,78.88,0,0.00,0.00,0.00,0.4000,medio,No
2368,78.92,0,0.00,0.00,0.00,0.4000,medio,No
2369,78.95,0,0.00,0.00,0.00,0.4000,medio,No
2370,78.98,0,0.00,0.00,0.00,0.4000,medio,No
2371,79.02,0,0.00,0.00,0.00,0.4000,medio,No
2372,79.05,0,0.00,0.00,0.00,0.4000,medio,No
2373,79.08,0,0.00,0.00,0.00,0.4000,medio,No
2374,79.12,0,0.00,0.00,0.00,0.4000,medio,No
2375,79.15,0,0.00,0.00,0.00,0.4000,medio,No
2376,79.18,0,0.00,0.00,0.00,0.4000,medio,No
2377,79.22,0,0.00,0.00,0.00,0.4000,medio,No
2378,79.25,0,0.00,0.00,0.00,0.4000,medio,No
2379,79.28,0,0.00,0.00,0.00,0.4000,medio,No
2380,79.32,0,0.00,0.00,0.00,0.4000,medio,No
2381,79.35,0,0.00,0.00,0.00,0.4000,medio,No
2382,79.38,0,0.00,0.00,0.00,0.4000,medio,No
2383,79.42,0,0.00,0.00,0.00,0.4000,medio,No
2384,79.45,0,0.00,0.00,0.00,0.4000,medio,No
2385,79.48,0,0.00,0.00,0.00,0.4000,medio,No
2386,79.52,1,0.00,0.00,0.00,0.4000,medio,No
2387,79.55,1,0.00,0.00,0.00,0.4000,medio,No
2388,79.58,1,0.00,0.00,0.00,0.4000,medio,No
2389,79.62,1,6.00,0.00,0.00,0.4500,medio,No
2390,79.65,1,6.00,32.69,0.00,0.1720,bajo,No
2391,79.68,1,6.00,33.62,0.00,0.1680,bajo,No
2392,79.72,1,6.00,35.87,0.00,0.1580,bajo,No
2393,79.75,1,6.00,38.94,0.00,0.1450,bajo,No
2394,79.78,1,6.00,40.28,0.00,0.1390,bajo,No
2395,79.82,1,6.00,40.16,0.00,0.1390,bajo,No
2396,79.85,1,6.00,40.15,0.00,0.1390,bajo,No
2397,79.88,1,6.00,41.30,0.00,0.1340,bajo,No
2398,79.92,2,6.00,43.83,0.01,0.1240,bajo,No
2399,79.95,2,6.00,46.31,0.01,0.1130,bajo,No
2400,79.98,2,6.00,49.36,0.04,0.1000,bajo,No
2401,80.02,2,12.00,50.69,0.01,0.1490,bajo,No
2402,80.05,1,12.00,58.32,0.00,0.1160,bajo,No
2403,80.08,1,12.00,60.09,0.00,0.1090,bajo,No
2404,80.12,1,12.00,64.05,0.00,0.1080,bajo,No
2405,80.15,1,12.00,69.18,0.00,0.1080,bajo,No
2406,80.18,1,12.00,71.50,0.00,0.1080,bajo,No
2407,80.22,1,12.00,72.85,0.00,0.1070,bajo,No
2408,80.25,1,12.00,73.45,0.00,0.1070,bajo,No
2409,80.28,1,12.00,73.53,0.00,0.1070,bajo,No
2410,80.32,1,12.00,77.95,0.00,0.1070,bajo,No
2411,80.35,1,12.00,82.07,0.00,0.1070,bajo,No
2412,80.38,1,12.00,87.40,0.00,0.1060,bajo,No
2413,80.42,1,12.00,91.12,0.00,0.1060,bajo,No
2414,80.45,1,12.00,94.19,0.00,0.1060,bajo,No
2415,80.48,1,12.00,94.70,0.00,0.1060,bajo,No
2416,80.52,1,12.00,94.70,0.00,0.1060,bajo,No
2417,80.55,1,12.00,94.70,0.00,0.1060,bajo,No
2418,80.58,1,12.00,94.70,0.00,0.1060,bajo,No
2419,80.62,1,12.00,94.70,0.00,0.1060,bajo,No
2420,80.65,1,12.00,94.70,0.00,0.1060,bajo,No
2421,80.68,0,12.00,94.02,0.00,0.1060,bajo,No
2422,80.72,0,12.00,91.52,0.00,0.1060,bajo,No
2423,80.75,0,12.00,88.08,0.00,0.1060,bajo,No
2424,80.78,1,12.00,83.37,0.00,0.1060,bajo,No
2425,80.82,0,12.00,78.10,0.00,0.1070,bajo,No
2426,80.85,0,12.00,77.16,0.00,0.1070,bajo,No
2427,80.88,0,12.00,77.87,0.00,0.1070,bajo,No
2428,80.92,0,12.00,79.73,0.00,0.1070,bajo,No
2429,80.95,1,12.00,82.35,0.00,0.1070,bajo,No
2430,80.98,1,12.00,82.35,0.00,0.1070,bajo,No
2431,81.02,1,12.00,82.35,0.00,0.1070,bajo,No
2432,81.05,1,12.00,125.30,0.00,0.1040,bajo,No
2433,81.08,1,12.00,90.71,0.00,0.1060,bajo,No
2434,81.12,1,12.00,93.83,0.00,0.1060,bajo,No
2435,81.15,1,12.00,94.79,0.00,0.1060,bajo,No
2436,81.18,1,12.00,95.02,0.00,0.1060,bajo,No
2437,81.22,2,12.00,97.97,8.14,0.1240,bajo,No
2438,81.25,1,12.00,98.78,0.00,0.1050,bajo,No
2439,81.28,2,12.00,101.09,9.55,0.1280,bajo,No
2440,81.32,1,12.00,104.37,0.00,0.1050,bajo,No
2441,81.35,1,12.00,110.32,0.00,0.1050,bajo,No
2442,81.38,2,12.00,114.41,12.91,0.1350,bajo,No
2443,81.42,2,12.00,118.89,13.90,0.1370,bajo,No
2444,81.45,2,12.00,122.72,14.91,0.1390,bajo,No
2445,81.48,2,18.00,128.68,16.50,0.1950,bajo,No
2446,81.52,2,18.00,95.61,17.86,0.2000,bajo,No
2447,81.55,2,18.00,99.86,19.55,0.2040,bajo,No
2448,81.58,2,18.00,101.25,21.08,0.2070,bajo,No
2449,81.62,2,18.00,101.44,22.70,0.2110,bajo,No
2450,81.65,3,18.00,101.98,24.74,0.2160,bajo,No
2451,81.68,2,12.00,89.86,25.17,0.1650,bajo,No
2452,81.72,2,12.00,89.51,25.80,0.1660,bajo,No
2453,81.75,2,18.00,89.25,26.58,0.2210,bajo,No
2454,81.78,2,18.00,77.04,26.45,0.2220,bajo,No
2455,81.82,2,18.00,75.88,27.17,0.2240,bajo,No
2456,81.85,2,18.00,73.82,28.09,0.2270,bajo,No
2457,81.88,2,18.00,72.20,28.94,0.2290,bajo,No
2458,81.92,2,18.00,69.91,29.74,0.2310,bajo,No
2459,81.95,2,18.00,65.86,30.82,0.2340,bajo,No
2460,81.98,2,18.00,65.55,31.61,0.2360,bajo,No
2461,82.02,2,18.00,66.43,32.88,0.2390,bajo,No
2462,82.05,1,18.00,66.97,0.00,0.1620,bajo,No
2463,82.08,1,18.00,67.43,0.00,0.1620,bajo,No
2464,82.12,1,18.00,69.01,0.00,0.1620,bajo,No
2465,82.15,1,18.00,70.94,0.00,0.1610,bajo,No
2466,82.18,1,18.00,73.07,0.00,0.1610,bajo,No
2467,82.22,1,18.00,73.76,0.00,0.1610,bajo,No
2468,82.25,1,18.00,74.31,0.00,0.1610,bajo,No
2469,82.28,1,18.00,74.09,0.00,0.1610,bajo,No
2470,82.32,1,18.00,73.77,0.00,0.1610,bajo,No
2471,82.35,1,18.00,74.80,0.00,0.1610,bajo,No
2472,82.38,1,18.00,75.97,0.00,0.1610,bajo,No
2473,82.42,1,18.00,77.02,0.00,0.1610,bajo,No
2474,82.45,2,18.00,77.43,4.37,0.1710,bajo,No
2475,82.48,1,18.00,78.33,0.00,0.1600,bajo,No
2476,82.52,1,18.00,79.66,0.00,0.1600,bajo,No
2477,82.55,1,18.00,80.86,0.00,0.1600,bajo,No
2478,82.58,1,18.00,82.28,0.00,0.1600,bajo,No
2479,82.62,1,18.00,83.62,0.00,0.1600,bajo,No
2480,82.65,1,18.00,85.23,0.00,0.1600,bajo,No
2481,82.68,1,12.00,118.00,0.00,0.1050,bajo,No
2482,82.72,1,12.00,119.94,0.00,0.1050,bajo,No
2483,82.75,0,12.00,120.37,0.00,0.1040,bajo,No
2484,82.78,1,12.00,115.02,0.00,0.1050,bajo,No
2485,82.82,0,12.00,113.80,0.00,0.1050,bajo,No
2486,82.85,0,12.00,112.39,0.00,0.1050,bajo,No
2487,82.88,0,12.00,110.72,0.00,0.1050,bajo,No
2488,82.92,1,12.00,108.89,0.00,0.1050,bajo,No
2489,82.95,0,12.00,106.88,0.00,0.1050,bajo,No
2490,82.98,0,12.00,104.38,0.00,0.1050,bajo,No
2491,83.02,0,12.00,102.23,0.00,0.1050,bajo,No
2492,83.05,0,6.00,56.72,0.00,0.0680,bajo,No
2493,83.08,0,6.00,66.11,0.00,0.0540,bajo,No
2494,83.12,0,6.00,66.11,0.00,0.0540,bajo,No
2495,83.15,1,6.00,66.11,0.00,0.0540,bajo,No
2496,83.18,1,6.00,66.11,0.00,0.0540,bajo,No
2497,83.22,1,6.00,66.11,0.00,0.0540,bajo,No
2498,83.25,1,12.00,66.11,0.00,0.1080,bajo,No
2499,83.28,1,12.00,54.98,0.00,0.1310,bajo,No
2500,83.32,1,12.00,55.18,0.00,0.1300,bajo,No
2501,83.35,1,12.00,56.58,0.00,0.1240,bajo,No
2502,83.38,1,12.00,57.65,0.00,0.1190,bajo,No
2503,83.42,1,12.00,59.00,0.00,0.1130,bajo,No
2504,83.45,1,12.00,62.08,0.00,0.1090,bajo,No
2505,83.48,1,12.00,64.02,0.00,0.1080,bajo,No
2506,83.52,1,12.00,65.53,0.00,0.1080,bajo,No
2507,83.55,1,12.00,68.23,0.00,0.1080,bajo,No
2508,83.58,1,12.00,72.17,0.00,0.1070,bajo,No
2509,83.62,1,12.00,75.43,0.00,0.1070,bajo,No
2510,83.65,1,12.00,77.99,0.00,0.1070,bajo,No
2511,83.68,1,12.00,80.01,0.00,0.1070,bajo,No
2512,83.72,1,12.00,82.02,0.00,0.1070,bajo,No
2513,83.75,1,12.00,83.42,0.00,0.1060,bajo,No
2514,83.78,1,12.00,85.50,0.00,0.1060,bajo,No
2515,83.82,1,6.00,110.24,0.00,0.0520,bajo,No
2516,83.85,1,6.00,116.36,0.00,0.0520,bajo,No
2517,83.88,1,6.00,117.67,0.00,0.0520,bajo,No
2518,83.92,1,6.00,122.98,0.00,0.0520,bajo,No
2519,83.95,1,6.00,128.94,0.00,0.0520,bajo,No
2520,83.98,1,6.00,138.20,0.00,0.0520,bajo,No
2521,84.02,1,6.00,145.48,0.00,0.0520,bajo,No
2522,84.05,1,6.00,150.00,0.00,0.0520,bajo,No
2523,84.08,1,6.00,150.00,0.00,0.0520,bajo,No
2524,84.12,1,6.00,150.00,0.00,0.0520,bajo,No
2525,84.15,0,6.00,150.00,0.00,0.0520,bajo,No
2526,84.18,1,6.00,150.00,0.00,0.0520,bajo,No
2527,84.22,3,6.00,150.00,31.87,0.1260,bajo,No
2528,84.25,3,6.00,150.00,32.34,0.1270,bajo,No
2529,84.28,3,6.00,142.04,32.89,0.1290,bajo,No
2530,84.32,2,18.00,133.02,32.14,0.2310,bajo,No
2531,84.35,3,18.00,57.22,34.09,0.2550,bajo,No
2532,84.38,2,18.00,55.29,33.50,0.2620,bajo,No
2533,84.42,3,18.00,52.87,35.59,0.2780,bajo,No
2534,84.45,4,18.00,53.05,36.39,0.2790,bajo,No
2535,84.48,3,18.00,53.83,37.27,0.2780,bajo,No
2536,84.52,2,18.00,55.30,1.59,0.1880,bajo,No
2537,84.55,3,24.00,56.98,1.62,0.2350,bajo,No
2538,84.58,2,24.00,55.78,1.93,0.2410,bajo,No
2539,84.62,3,24.00,58.37,2.19,0.2300,bajo,No
2540,84.65,4,24.00,61.20,2.67,0.2240,bajo,No
2541,84.68,3,24.00,62.08,3.01,0.2240,bajo,No
2542,84.72,4,30.00,63.47,3.37,0.2790,bajo,No
2543,84.75,4,30.00,62.07,3.78,0.2810,bajo,No
2544,84.78,2,30.00,65.21,4.03,0.2800,bajo,No
2545,84.82,2,30.00,68.26,4.18,0.2800,bajo,No
2546,84.85,2,30.00,70.55,4.12,0.2790,bajo,No
2547,84.88,2,30.00,72.23,4.48,0.2790,bajo,No
2548,84.92,2,30.00,73.99,4.53,0.2790,bajo,No
2549,84.95,2,30.00,75.26,4.64,0.2790,bajo,No
2550,84.98,2,30.00,77.19,5.35,0.2800,bajo,No
2551,85.02,2,30.00,81.02,5.23,0.2790,bajo,No
2552,85.05,2,30.00,84.28,5.87,0.2800,bajo,No
2553,85.08,2,30.00,86.32,6.28,0.2800,bajo,No
2554,85.12,2,30.00,88.22,6.50,0.2800,bajo,No
2555,85.15,2,30.00,89.22,6.65,0.2810,bajo,No
2556,85.18,2,30.00,90.64,7.25,0.2820,bajo,No
2557,85.22,2,30.00,91.84,7.58,0.2820,bajo,No
2558,85.25,2,30.00,93.23,6.47,0.2800,bajo,No
2559,85.28,2,30.00,94.51,5.40,0.2770,bajo,No
2560,85.32,2,24.00,114.74,3.99,0.2190,bajo,No
2561,85.35,3,24.00,114.74,2.99,0.2160,bajo,No
2562,85.38,2,24.00,113.68,3.13,0.2170,bajo,No
2563,85.42,3,24.00,110.88,3.12,0.2170,bajo,No
2564,85.45,3,24.00,108.41,3.40,0.2180,bajo,No
2565,85.48,3,24.00,103.68,3.47,0.2190,bajo,No
2566,85.52,2,24.00,90.19,3.66,0.2210,bajo,No
2567,85.55,1,24.00,74.90,0.00,0.2140,bajo,No
2568,85.58,1,24.00,72.01,0.00,0.2150,bajo,No
2569,85.62,1,24.00,71.48,0.00,0.2150,bajo,No
2570,85.65,1,24.00,70.22,0.00,0.2150,bajo,No
2571,85.68,1,24.00,71.20,0.00,0.2150,bajo,No
2572,85.72,0,24.00,72.58,0.00,0.2150,bajo,No
2573,85.75,0,18.00,86.57,0.00,0.1590,bajo,No
2574,85.78,0,18.00,89.03,0.00,0.1590,bajo,No
2575,85.82,0,18.00,90.96,0.00,0.1590,bajo,No
2576,85.85,0,18.00,90.80,0.00,0.1590,bajo,No
2577,85.88,1,18.00,90.67,0.00,0.1590,bajo,No
2578,85.92,2,18.00,90.13,1.97,0.1640,bajo,No
2579,85.95,2,18.00,90.13,1.92,0.1630,bajo,No
2580,85.98,2,24.00,90.13,2.11,0.2170,bajo,No
2581,86.02,2,30.00,76.39,2.18,0.2730,bajo,No
2582,86.05,2,30.00,69.28,2.18,0.2750,bajo,No
2583,86.08,2,30.00,69.57,2.29,0.2750,bajo,No
2584,86.12,2,30.00,69.61,2.39,0.2750,bajo,No
2585,86.15,2,30.00,70.28,2.50,0.2750,bajo,No
2586,86.18,3,30.00,71.62,2.99,0.2760,bajo,No
2587,86.22,3,30.00,72.75,3.37,0.2760,bajo,No
2588,86.25,2,30.00,73.71,3.76,0.2770,bajo,No
2589,86.28,2,30.00,74.89,4.23,0.2780,bajo,No
2590,86.32,2,30.00,76.22,4.55,0.2780,bajo,No
2591,86.35,2,30.00,78.27,4.67,0.2780,bajo,No
2592,86.38,2,30.00,80.67,4.82,0.2780,bajo,No
2593,86.42,2,30.00,83.14,4.96,0.2780,bajo,No
2594,86.45,2,30.00,85.18,5.13,0.2780,bajo,No
2595,86.48,2,30.00,86.53,5.11,0.2780,bajo,No
2596,86.52,2,24.00,100.85,5.37,0.2230,bajo,No
2597,86.55,2,18.00,98.45,5.80,0.1720,bajo,No
2598,86.58,2,18.00,100.89,5.91,0.1720,bajo,No
2599,86.62,2,18.00,104.22,6.24,0.1720,bajo,No
2600,86.65,2,12.00,102.23,6.41,0.1200,bajo,No
2601,86.68,2,12.00,104.88,6.50,0.1200,bajo,No
2602,86.72,2,12.00,109.47,7.19,0.1220,bajo,No
2603,86.75,2,12.00,114.54,7.36,0.1220,bajo,No
2604,86.78,1,12.00,117.98,0.00,0.1050,bajo,No
2605,86.82,2,12.00,128.68,8.34,0.1240,bajo,No
2606,86.85,2,12.00,136.45,8.68,0.1240,bajo,No
2607,86.88,2,12.00,140.34,8.62,0.1240,bajo,No
2608,86.92,3,12.00,144.80,30.41,0.1750,bajo,No
2609,86.95,3,12.00,148.78,30.77,0.1750,bajo,No
2610,86.98,3,12.00,147.33,31.13,0.1760,bajo,No
